Term,ID,Source_Sheet,Source_DB,Gene
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,MAP3K8
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,CREBBP
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,CSNK2A1
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,CYBA
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,CYLD
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,GLUL
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,GRB2
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,HSP90AA1
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,IKBKB
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,IL6
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,JUN
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,MAP3K1
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,MAP3K3
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,MAP3K5
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,NFKB1
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,NFKB2
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,NFKBIA
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,NFKBIB
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,NFKBIE
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,PLK1
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,PPP2CA
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,PRKCI
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,PRKCZ
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,MAPK1
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,MAPK3
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,MAPK8
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,MAPK9
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,MAP2K3
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,MAP2K6
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,MAP2K7
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,PSMD2
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,PTPRCAP
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,PYGL
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,MAP4K2
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,RAC1
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,RAF1
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,REL
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,RELA
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,MAP2K4
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,SKP1
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,SMPD1
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,SMPD2
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,SOS1
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,STAT1
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,ADAM17
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,MAP3K7
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,TNF
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,TNFAIP3
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,TNFRSF1A
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,TNFRSF1B
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,TRAF1
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,TRAF2
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,TXN
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,NSMAF
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,CUL1
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,MAP4K3
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,IKBKG
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,MADD
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,TRADD
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,RIPK1
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,FADD
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,CFLAR
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,KSR1
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,SQSTM1
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,BTRC
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,MAP3K14
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,MAP4K4
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,BAG4
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,TANK
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,TRAP1
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,GNB2L1
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,TAB1
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,RIPK3
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,CDC37
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,MAP4K5
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,TNIK
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,TAB2
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,FBXW11
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,NOX1
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,TBK1
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,RFK
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,DIABLO
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,OTUD7B
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,RFFL
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,NRK
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,TAB3
TNF-alpha signaling pathway,bioplanet_604,Gluconeogenesis,bioplanet,KSR2
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,RHOA
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,DAGLA
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,CALM3
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,CAMK2G
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,CDC42
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,CDH2
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,CNR1
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,CTNNA1
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,CTNNB1
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,CTNND1
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,DCTN1
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,CTTN
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,FER
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,FGFR1
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,GAP43
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,GJA1
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,GRIA2
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,GSN
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,JUP
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,KIF5B
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,LRP5
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,MYL2
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,PIK3CA
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,PIK3R1
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,PLCG1
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,MAPK8
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,PTPN1
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,PTPN11
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,RAC1
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,ROCK1
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,AXIN1
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,MAPRE1
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,PIP5K1C
N-cadherin signaling events,bioplanet_609,Gluconeogenesis,bioplanet,DAGLB
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,AKT1
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,AKT2
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,BAD
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,CASP9
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,CDKN1A
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,CDKN1B
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,CHUK
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,CREB1
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,FOXO1
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,FOXO3
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,MTOR
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,GSK3A
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,GSK3B
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,NR4A1
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,HRAS
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,IKBKB
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,KRAS
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,MDM2
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,FOXO4
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,NFKB1
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,NFKBIA
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,NFKBIB
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,NFKBIE
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,NRAS
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PDPK1
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PRKCB
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMA1
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMA2
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMA3
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMA4
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMA5
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMA6
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMA7
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMB1
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMB2
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMB3
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMB4
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMB5
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMB6
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMB7
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMB8
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMB9
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMB10
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMC1
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMC2
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMC3
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMC4
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMC5
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMC6
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMD1
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMD2
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMD3
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMD4
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMD5
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMD7
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMD8
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMD9
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMD10
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMD11
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMD12
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMD13
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSME1
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSME2
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PTEN
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,REL
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,RELA
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,RPS6KB2
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,RPS27A
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,SKP1
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,MAP3K7
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,TSC2
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,UBA52
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,UBB
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,UBC
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,CUL1
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,IKBKG
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,BCL10
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,BTRC
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMF1
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMD6
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,AKT3
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,RASGRP1
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSME3
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMD14
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,MALT1
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSME4
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PHLPP1
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,FBXW11
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,RASGRP3
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,TRIB3
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,MLST8
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,MAPKAP1
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,AKT1S1
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,CARD11
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,THEM4
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMB11
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,PSMA8
Downstream signaling events Of B cell receptor (BCR),bioplanet_610,Gluconeogenesis,bioplanet,RICTOR
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,AKT1
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,FASLG
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,BCL6
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,CAT
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,CCNB1
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,CDK2
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,CDKN1B
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,CHUK
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,CREBBP
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,CSNK1A1
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,CSNK1D
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,CSNK1E
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,CSNK1G2
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,CSNK1G3
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,CTNNB1
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,GADD45A
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,EP300
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,FOXO1
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,FOXO3
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,G6PC
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,SFN
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,IKBKB
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,FOXO4
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,MST1
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,PLK1
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,MAPK8
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,MAPK9
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,MAPK10
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,RALA
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,RALB
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,RAN
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,RBL2
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,SGK1
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,SKP2
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,SOD2
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,XPO1
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,YWHAB
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,YWHAE
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,YWHAG
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,YWHAH
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,YWHAZ
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,ZFAND5
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,USP7
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,KAT2B
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,BCL2L11
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,YWHAQ
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,SIRT1
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,CSNK1G1
FoxO family signaling,bioplanet_616,Gluconeogenesis,bioplanet,FBXO32
Cell cycle: G1/S checkpoint,bioplanet_62,Gluconeogenesis,bioplanet,ABL1
Cell cycle: G1/S checkpoint,bioplanet_62,Gluconeogenesis,bioplanet,ATM
Cell cycle: G1/S checkpoint,bioplanet_62,Gluconeogenesis,bioplanet,ATR
Cell cycle: G1/S checkpoint,bioplanet_62,Gluconeogenesis,bioplanet,CCND1
Cell cycle: G1/S checkpoint,bioplanet_62,Gluconeogenesis,bioplanet,CCNE1
Cell cycle: G1/S checkpoint,bioplanet_62,Gluconeogenesis,bioplanet,CDK1
Cell cycle: G1/S checkpoint,bioplanet_62,Gluconeogenesis,bioplanet,CDC25A
Cell cycle: G1/S checkpoint,bioplanet_62,Gluconeogenesis,bioplanet,CDK2
Cell cycle: G1/S checkpoint,bioplanet_62,Gluconeogenesis,bioplanet,CDK4
Cell cycle: G1/S checkpoint,bioplanet_62,Gluconeogenesis,bioplanet,CDK6
Cell cycle: G1/S checkpoint,bioplanet_62,Gluconeogenesis,bioplanet,CDKN1A
Cell cycle: G1/S checkpoint,bioplanet_62,Gluconeogenesis,bioplanet,CDKN1B
Cell cycle: G1/S checkpoint,bioplanet_62,Gluconeogenesis,bioplanet,CDKN2A
Cell cycle: G1/S checkpoint,bioplanet_62,Gluconeogenesis,bioplanet,CDKN2B
Cell cycle: G1/S checkpoint,bioplanet_62,Gluconeogenesis,bioplanet,DHFR
Cell cycle: G1/S checkpoint,bioplanet_62,Gluconeogenesis,bioplanet,E2F1
Cell cycle: G1/S checkpoint,bioplanet_62,Gluconeogenesis,bioplanet,GSK3B
Cell cycle: G1/S checkpoint,bioplanet_62,Gluconeogenesis,bioplanet,HDAC1
Cell cycle: G1/S checkpoint,bioplanet_62,Gluconeogenesis,bioplanet,SMAD3
Cell cycle: G1/S checkpoint,bioplanet_62,Gluconeogenesis,bioplanet,SMAD4
Cell cycle: G1/S checkpoint,bioplanet_62,Gluconeogenesis,bioplanet,RB1
Cell cycle: G1/S checkpoint,bioplanet_62,Gluconeogenesis,bioplanet,SKP2
Cell cycle: G1/S checkpoint,bioplanet_62,Gluconeogenesis,bioplanet,TFDP1
Cell cycle: G1/S checkpoint,bioplanet_62,Gluconeogenesis,bioplanet,TGFB1
Cell cycle: G1/S checkpoint,bioplanet_62,Gluconeogenesis,bioplanet,TGFB2
Cell cycle: G1/S checkpoint,bioplanet_62,Gluconeogenesis,bioplanet,TGFB3
Cell cycle: G1/S checkpoint,bioplanet_62,Gluconeogenesis,bioplanet,TP53
Cell cycle: G1/S checkpoint,bioplanet_62,Gluconeogenesis,bioplanet,CCNA1
Interleukin-4 signaling pathway,bioplanet_624,Gluconeogenesis,bioplanet,AKT1
Interleukin-4 signaling pathway,bioplanet_624,Gluconeogenesis,bioplanet,AKT2
Interleukin-4 signaling pathway,bioplanet_624,Gluconeogenesis,bioplanet,ALOX15
Interleukin-4 signaling pathway,bioplanet_624,Gluconeogenesis,bioplanet,BIRC5
Interleukin-4 signaling pathway,bioplanet_624,Gluconeogenesis,bioplanet,ARG1
Interleukin-4 signaling pathway,bioplanet_624,Gluconeogenesis,bioplanet,BAD
Interleukin-4 signaling pathway,bioplanet_624,Gluconeogenesis,bioplanet,BCL2L1
Interleukin-4 signaling pathway,bioplanet_624,Gluconeogenesis,bioplanet,BCL6
Interleukin-4 signaling pathway,bioplanet_624,Gluconeogenesis,bioplanet,CBL
Interleukin-4 signaling pathway,bioplanet_624,Gluconeogenesis,bioplanet,CD40LG
Interleukin-4 signaling pathway,bioplanet_624,Gluconeogenesis,bioplanet,CEBPA
Interleukin-4 signaling pathway,bioplanet_624,Gluconeogenesis,bioplanet,CEBPB
Interleukin-4 signaling pathway,bioplanet_624,Gluconeogenesis,bioplanet,CHUK
